agent_type,subject_ID,modelrun_ID,game_name,game_level,episode_number,event_name,count
DDQN,NA,NA,aliens,1,94,"('ENDOFSCREEN', 'bomb')",7
DDQN,NA,NA,aliens,1,94,"('base', 'bomb')",17
DDQN,NA,NA,aliens,1,94,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,1,94,"('ENDOFSCREEN', 'alienGreen')",10
DDQN,NA,NA,aliens,1,94,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,1,94,"('alienGreen', 'base')",2
DDQN,NA,NA,aliens,1,94,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,95,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,1,95,"('alienGreen', 'bomb')",40
DDQN,NA,NA,aliens,1,95,"('ENDOFSCREEN', 'avatar')",84
DDQN,NA,NA,aliens,1,95,"('avatar', 'sam')",13
DDQN,NA,NA,aliens,1,95,"('ENDOFSCREEN', 'sam')",10
DDQN,NA,NA,aliens,1,95,"('ENDOFSCREEN', 'bomb')",8
DDQN,NA,NA,aliens,1,95,"('base', 'bomb')",17
DDQN,NA,NA,aliens,1,95,"('alienGreen', 'sam')",6
DDQN,NA,NA,aliens,1,95,"('ENDOFSCREEN', 'alienGreen')",13
DDQN,NA,NA,aliens,1,95,"('base', 'sam')",2
DDQN,NA,NA,aliens,1,95,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,1,95,"('alienGreen', 'base')",3
DDQN,NA,NA,aliens,1,95,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,96,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,1,96,"('avatar', 'sam')",34
DDQN,NA,NA,aliens,1,96,"('base', 'sam')",11
DDQN,NA,NA,aliens,1,96,"('ENDOFSCREEN', 'sam')",22
DDQN,NA,NA,aliens,1,96,"('ENDOFSCREEN', 'avatar')",48
DDQN,NA,NA,aliens,1,96,"('alienGreen', 'bomb')",57
DDQN,NA,NA,aliens,1,96,"('base', 'bomb')",20
DDQN,NA,NA,aliens,1,96,"('ENDOFSCREEN', 'bomb')",21
DDQN,NA,NA,aliens,1,96,"('ENDOFSCREEN', 'alienGreen')",29
DDQN,NA,NA,aliens,1,96,"('alienGreen', 'sam')",11
DDQN,NA,NA,aliens,1,96,"('alienGreen', 'base')",5
DDQN,NA,NA,aliens,1,96,"('bomb', 'sam')",3
DDQN,NA,NA,aliens,1,96,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,97,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,1,97,"('alienGreen', 'bomb')",24
DDQN,NA,NA,aliens,1,97,"('avatar', 'sam')",34
DDQN,NA,NA,aliens,1,97,"('ENDOFSCREEN', 'sam')",18
DDQN,NA,NA,aliens,1,97,"('base', 'bomb')",11
DDQN,NA,NA,aliens,1,97,"('base', 'sam')",15
DDQN,NA,NA,aliens,1,97,"('ENDOFSCREEN', 'avatar')",13
DDQN,NA,NA,aliens,1,97,"('ENDOFSCREEN', 'alienGreen')",21
DDQN,NA,NA,aliens,1,97,"('alienGreen', 'sam')",11
DDQN,NA,NA,aliens,1,97,"('ENDOFSCREEN', 'bomb')",7
DDQN,NA,NA,aliens,1,97,"('alienGreen', 'base')",1
DDQN,NA,NA,aliens,1,97,"('bomb', 'sam')",4
DDQN,NA,NA,aliens,1,97,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,98,"('avatar', 'sam')",61
DDQN,NA,NA,aliens,1,98,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,1,98,"('base', 'sam')",15
DDQN,NA,NA,aliens,1,98,"('alienGreen', 'bomb')",47
DDQN,NA,NA,aliens,1,98,"('ENDOFSCREEN', 'sam')",45
DDQN,NA,NA,aliens,1,98,"('base', 'bomb')",16
DDQN,NA,NA,aliens,1,98,"('ENDOFSCREEN', 'bomb')",17
DDQN,NA,NA,aliens,1,98,"('ENDOFSCREEN', 'alienGreen')",27
DDQN,NA,NA,aliens,1,98,"('alienGreen', 'sam')",20
DDQN,NA,NA,aliens,1,98,"('alienGreen', 'base')",6
DDQN,NA,NA,aliens,2,99,"('alienBlue', 'portalSlow')",78
DDQN,NA,NA,aliens,2,99,"('avatar', 'sam')",25
DDQN,NA,NA,aliens,2,99,"('base', 'sam')",16
DDQN,NA,NA,aliens,2,99,"('alienBlue', 'bomb')",22
DDQN,NA,NA,aliens,2,99,"('base', 'bomb')",15
DDQN,NA,NA,aliens,2,99,"('alienBlue', 'sam')",3
DDQN,NA,NA,aliens,2,99,"('ENDOFSCREEN', 'sam')",8
DDQN,NA,NA,aliens,2,99,"('ENDOFSCREEN', 'alienBlue')",4
DDQN,NA,NA,aliens,2,99,"('ENDOFSCREEN', 'avatar')",19
DDQN,NA,NA,aliens,2,99,"('portalSlow', 'sam')",2
DDQN,NA,NA,aliens,2,99,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,2,99,"('ENDOFSCREEN', 'bomb')",1
DDQN,NA,NA,aliens,2,99,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,2,100,"('alienBlue', 'portalSlow')",126
DDQN,NA,NA,aliens,2,100,"('avatar', 'sam')",61
DDQN,NA,NA,aliens,2,100,"('base', 'sam')",15
DDQN,NA,NA,aliens,2,100,"('alienBlue', 'bomb')",55
DDQN,NA,NA,aliens,2,100,"('base', 'bomb')",22
DDQN,NA,NA,aliens,2,100,"('ENDOFSCREEN', 'sam')",45
DDQN,NA,NA,aliens,2,100,"('ENDOFSCREEN', 'avatar')",117
DDQN,NA,NA,aliens,2,100,"('ENDOFSCREEN', 'alienBlue')",30
DDQN,NA,NA,aliens,2,100,"('portalSlow', 'sam')",10
DDQN,NA,NA,aliens,2,100,"('ENDOFSCREEN', 'bomb')",21
DDQN,NA,NA,aliens,2,100,"('alienBlue', 'sam')",19
DDQN,NA,NA,aliens,3,101,"('alienGreen', 'portalFast')",84
DDQN,NA,NA,aliens,3,101,"('ENDOFSCREEN', 'avatar')",74
DDQN,NA,NA,aliens,3,101,"('avatar', 'sam')",13
DDQN,NA,NA,aliens,3,101,"('ENDOFSCREEN', 'sam')",12
DDQN,NA,NA,aliens,3,101,"('alienGreen', 'bomb')",7
DDQN,NA,NA,aliens,3,101,"('ENDOFSCREEN', 'bomb')",3
DDQN,NA,NA,aliens,3,101,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,3,101,"('ENDOFSCREEN', 'alienGreen')",4
DDQN,NA,NA,aliens,3,101,"('base', 'bomb')",1
DDQN,NA,NA,aliens,3,101,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,3,101,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,3,102,"('alienGreen', 'portalFast')",78
DDQN,NA,NA,aliens,3,102,"('ENDOFSCREEN', 'avatar')",39
DDQN,NA,NA,aliens,3,102,"('avatar', 'sam')",11
DDQN,NA,NA,aliens,3,102,"('ENDOFSCREEN', 'sam')",10
DDQN,NA,NA,aliens,3,102,"('alienGreen', 'bomb')",23
DDQN,NA,NA,aliens,3,102,"('base', 'bomb')",3
DDQN,NA,NA,aliens,3,102,"('ENDOFSCREEN', 'bomb')",13
DDQN,NA,NA,aliens,3,102,"('ENDOFSCREEN', 'alienGreen')",3
DDQN,NA,NA,aliens,3,102,"('bomb', 'sam')",8
DDQN,NA,NA,aliens,3,102,"('alienGreen', 'sam')",1
DDQN,NA,NA,aliens,3,102,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,3,103,"('alienGreen', 'portalFast')",90
DDQN,NA,NA,aliens,3,103,"('ENDOFSCREEN', 'avatar')",40
DDQN,NA,NA,aliens,3,103,"('avatar', 'sam')",8
DDQN,NA,NA,aliens,3,103,"('ENDOFSCREEN', 'sam')",8
DDQN,NA,NA,aliens,3,103,"('alienGreen', 'bomb')",9
DDQN,NA,NA,aliens,3,103,"('ENDOFSCREEN', 'bomb')",7
DDQN,NA,NA,aliens,3,103,"('base', 'bomb')",1
DDQN,NA,NA,aliens,3,103,"('ENDOFSCREEN', 'alienGreen')",3
DDQN,NA,NA,aliens,3,103,"('alienGreen', 'sam')",4
DDQN,NA,NA,aliens,3,103,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,3,104,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,3,104,"('ENDOFSCREEN', 'avatar')",273
DDQN,NA,NA,aliens,3,104,"('avatar', 'sam')",52
DDQN,NA,NA,aliens,3,104,"('ENDOFSCREEN', 'sam')",51
DDQN,NA,NA,aliens,3,104,"('alienGreen', 'bomb')",50
DDQN,NA,NA,aliens,3,104,"('ENDOFSCREEN', 'bomb')",41
DDQN,NA,NA,aliens,3,104,"('alienGreen', 'sam')",20
DDQN,NA,NA,aliens,3,104,"('ENDOFSCREEN', 'alienGreen')",37
DDQN,NA,NA,aliens,3,104,"('alienGreen', 'base')",5
DDQN,NA,NA,aliens,3,104,"('base', 'bomb')",1
DDQN,NA,NA,aliens,3,104,"('bomb', 'sam')",1
